accX,accY,accZ,rotX,rotY,rotZ,graX,graY,graZ,activity
-0.047884032,0.2681506,9.998186,-0.0024958209,3.4906585e-05,-0.0009424778,-0.036,0.2546,9.8032,Walking_Idle
-0.038307227,0.25857377,10.007763,-0.0024958209,3.4906585e-05,-0.0009424778,-0.0346,0.25329998,9.8033,Walking_Idle
-0.038307227,0.25857377,10.007763,-0.0024958209,3.4906585e-05,-0.0009424778,-0.0346,0.25329998,9.8033,Walking_Idle
-0.038307227,0.25857377,10.007763,-0.0024958209,3.4906585e-05,-0.0009424778,-0.0358,0.2539,9.8032,Walking_Idle
-0.038307227,0.25857377,10.007763,-0.0024958209,3.4906585e-05,-0.0009424778,-0.0358,0.2539,9.8032,Walking_Idle
-0.038307227,0.25857377,10.007763,-0.0024958209,3.4906585e-05,-0.0009424778,-0.036,0.25439999,9.8032,Walking_Idle
-0.038307227,0.25857377,10.007763,-0.0024958209,3.4906585e-05,-0.0009424778,-0.036,0.25439999,9.8032,Walking_Idle
-0.038307227,0.25857377,10.007763,-0.0024958209,3.4906585e-05,-0.0009424778,-0.0345,0.2541,9.8032,Walking_Idle
-0.038307227,0.25857377,10.007763,-5.235988e-05,-0.0011693706,-0.0009424778,-0.0357,0.2529,9.8033,Walking_Idle
-0.038307227,0.25857377,10.007763,-5.235988e-05,-0.0011693706,-0.0009424778,-0.0357,0.2529,9.8033,Walking_Idle
-0.047884032,0.2777274,10.007763,-5.235988e-05,-0.0011693706,-0.0009424778,-0.035099998,0.2534,9.8033,Walking_Idle
-0.047884032,0.2777274,10.007763,-5.235988e-05,-0.0011693706,-0.0009424778,-0.035099998,0.2534,9.8033,Walking_Idle
-0.047884032,0.2777274,10.007763,-5.235988e-05,-0.0011693706,-0.0009424778,-0.0346,0.2523,9.8033,Walking_Idle
-0.047884032,0.2777274,10.007763,-5.235988e-05,-0.0011693706,-0.0009424778,-0.0346,0.2523,9.8033,Walking_Idle
-0.047884032,0.2777274,10.007763,-5.235988e-05,-0.0011693706,-0.0009424778,-0.0341,0.2521,9.8033,Walking_Idle
-0.047884032,0.2777274,10.007763,-5.235988e-05,-0.0011693706,-0.0009424778,-0.034399997,0.252,9.8033,Walking_Idle
-0.047884032,0.2777274,10.007763,-5.235988e-05,-0.0011693706,-0.0009424778,-0.034399997,0.252,9.8033,Walking_Idle
-0.047884032,0.2777274,10.007763,0.0011519173,3.4906585e-05,0.00026179937,-0.033999998,0.2518,9.8033,Walking_Idle
-0.047884032,0.2777274,10.007763,0.0011519173,3.4906585e-05,0.00026179937,-0.033999998,0.2518,9.8033,Walking_Idle
-0.047884032,0.2777274,10.007763,0.0011519173,3.4906585e-05,0.00026179937,-0.0327,0.2516,9.8033,Walking_Idle
-0.06703765,0.24899697,10.007763,0.0011519173,3.4906585e-05,0.00026179937,-0.0327,0.2516,9.8033,Walking_Idle
-0.06703765,0.24899697,10.007763,0.0011519173,3.4906585e-05,0.00026179937,-0.0324,0.2523,9.8033,Walking_Idle
-0.06703765,0.24899697,10.007763,0.0011519173,3.4906585e-05,0.00026179937,-0.0324,0.2523,9.8033,Walking_Idle
-0.06703765,0.24899697,10.007763,0.0011519173,3.4906585e-05,0.00026179937,-0.032899998,0.2521,9.8033,Walking_Idle
-0.06703765,0.24899697,10.007763,0.0011519173,3.4906585e-05,0.00026179937,-0.032899998,0.2521,9.8033,Walking_Idle
-0.06703765,0.24899697,10.007763,0.0011519173,3.4906585e-05,0.00026179937,-0.0325,0.2519,9.8033,Walking_Idle
-0.06703765,0.24899697,10.007763,0.0011519173,3.4906585e-05,0.00026179937,-0.0325,0.2519,9.8033,Walking_Idle
-0.06703765,0.24899697,10.007763,-0.004939282,-0.0011693706,0.00026179937,-0.032199997,0.25169998,9.8033,Walking_Idle
-0.06703765,0.24899697,10.007763,-0.004939282,-0.0011693706,0.00026179937,-0.032199997,0.25169998,9.8033,Walking_Idle
-0.06703765,0.24899697,10.007763,-0.004939282,-0.0011693706,0.00026179937,-0.0327,0.2516,9.8033,Walking_Idle
-0.047884032,0.2681506,10.007763,-0.004939282,-0.0011693706,0.00026179937,-0.0327,0.2516,9.8033,Walking_Idle
-0.047884032,0.2681506,10.007763,-0.004939282,-0.0011693706,0.00026179937,-0.0324,0.2522,9.8033,Walking_Idle
-0.047884032,0.2681506,10.007763,-0.004939282,-0.0011693706,0.00026179937,-0.0324,0.2522,9.8033,Walking_Idle
-0.047884032,0.2681506,10.007763,-0.004939282,-0.0011693706,0.00026179937,-0.032899998,0.2503,9.8033,Walking_Idle
-0.047884032,0.2681506,10.007763,-0.004939282,-0.0011693706,0.00026179937,-0.032899998,0.2503,9.8033,Walking_Idle
-0.047884032,0.2681506,10.007763,-0.004939282,-0.0011693706,0.00026179937,-0.0334,0.2519,9.8033,Walking_Idle
-0.047884032,0.2681506,10.007763,-0.004939282,-0.0011693706,0.00026179937,-0.0334,0.2519,9.8033,Walking_Idle
-0.047884032,0.2681506,10.007763,-5.235988e-05,3.4906585e-05,0.00026179937,-0.033,0.25169998,9.8033,Walking_Idle
-0.047884032,0.2681506,10.007763,-5.235988e-05,3.4906585e-05,0.00026179937,-0.0359,0.2507,9.8033,Walking_Idle
-0.076614454,0.25857377,9.9790325,-5.235988e-05,3.4906585e-05,0.00026179937,-0.0359,0.2507,9.8033,Walking_Idle
-0.076614454,0.25857377,9.9790325,-5.235988e-05,3.4906585e-05,0.00026179937,-0.035299998,0.2505,9.8033,Walking_Idle
-0.076614454,0.25857377,9.9790325,-5.235988e-05,3.4906585e-05,0.00026179937,-0.035299998,0.2505,9.8033,Walking_Idle
-0.076614454,0.25857377,9.9790325,-5.235988e-05,3.4906585e-05,0.00026179937,-0.035299998,0.2505,9.8033,Walking_Idle
-0.076614454,0.25857377,9.9790325,-5.235988e-05,3.4906585e-05,0.00026179937,-0.033099998,0.2497,9.8034,Walking_Idle
-0.076614454,0.25857377,9.9790325,-5.235988e-05,3.4906585e-05,0.00026179937,-0.033099998,0.2497,9.8034,Walking_Idle
-0.076614454,0.25857377,9.9790325,-5.235988e-05,3.4906585e-05,0.00026179937,-0.0335,0.2481,9.8034,Walking_Idle
-0.076614454,0.25857377,9.9790325,-0.0012740904,3.4906585e-05,0.00026179937,-0.0335,0.2481,9.8034,Walking_Idle
-0.076614454,0.25857377,9.9790325,-0.0012740904,3.4906585e-05,0.00026179937,-0.0348,0.2482,9.8034,Walking_Idle
-0.076614454,0.25857377,9.9790325,-0.0012740904,3.4906585e-05,0.00026179937,-0.0348,0.2482,9.8034,Walking_Idle
-0.009576807,0.25857377,10.0269165,-0.0012740904,3.4906585e-05,0.00026179937,-0.035099998,0.24589999,9.8035,Walking_Idle
-0.009576807,0.25857377,10.0269165,-0.0012740904,3.4906585e-05,0.00026179937,-0.035099998,0.24589999,9.8035,Walking_Idle
-0.009576807,0.25857377,10.0269165,-0.0012740904,3.4906585e-05,0.00026179937,-0.0337,0.2463,9.8034,Walking_Idle
-0.009576807,0.25857377,10.0269165,-0.0012740904,3.4906585e-05,0.00026179937,-0.0337,0.2463,9.8034,Walking_Idle
-0.009576807,0.25857377,10.0269165,-0.0012740904,3.4906585e-05,0.00026179937,-0.0341,0.24579999,9.8035,Walking_Idle
-0.009576807,0.25857377,10.0269165,-0.0012740904,3.4906585e-05,0.00026179937,-0.0341,0.24579999,9.8035,Walking_Idle
-0.009576807,0.25857377,10.0269165,-0.0012740904,3.4906585e-05,0.00026179937,-0.0337,0.2462,9.8035,Walking_Idle
-0.009576807,0.25857377,10.0269165,0.006038839,3.4906585e-05,-0.0009424778,-0.0337,0.2462,9.8035,Walking_Idle
-0.009576807,0.25857377,10.0269165,0.006038839,3.4906585e-05,-0.0009424778,-0.033299997,0.2456,9.8035,Walking_Idle
-0.038307227,0.2681506,9.9790325,0.006038839,3.4906585e-05,-0.0009424778,-0.033299997,0.2456,9.8035,Walking_Idle
-0.038307227,0.2681506,9.9790325,0.006038839,3.4906585e-05,-0.0009424778,-0.0345,0.24599999,9.8035,Walking_Idle
-0.038307227,0.2681506,9.9790325,0.006038839,3.4906585e-05,-0.0009424778,-0.033999998,0.2456,9.8035,Walking_Idle
-0.038307227,0.2681506,9.9790325,0.006038839,3.4906585e-05,-0.0009424778,-0.033999998,0.2456,9.8035,Walking_Idle
-0.038307227,0.2681506,9.9790325,0.006038839,3.4906585e-05,-0.0009424778,-0.0336,0.24589999,9.8035,Walking_Idle
-0.038307227,0.2681506,9.9790325,0.006038839,3.4906585e-05,-0.0009424778,-0.0348,0.2462,9.8034,Walking_Idle
-0.038307227,0.2681506,9.9790325,0.006038839,3.4906585e-05,-0.0009424778,-0.0348,0.2462,9.8034,Walking_Idle
-0.038307227,0.2681506,9.9790325,0.0011519173,3.4906585e-05,-0.0009424778,-0.0348,0.2462,9.8034,Walking_Idle
-0.038307227,0.2681506,9.9790325,0.0011519173,3.4906585e-05,-0.0009424778,-0.0335,0.24659999,9.8034,Walking_Idle
-0.038307227,0.2681506,9.9790325,0.0011519173,3.4906585e-05,-0.0009424778,-0.0314,0.24769999,9.8034,Walking_Idle
-0.05746084,0.24899697,9.998186,0.0011519173,3.4906585e-05,-0.0009424778,-0.0314,0.24769999,9.8034,Walking_Idle
-0.05746084,0.24899697,9.998186,0.0011519173,3.4906585e-05,-0.0009424778,-0.0337,0.2463,9.8034,Walking_Idle
-0.05746084,0.24899697,9.998186,0.0011519173,3.4906585e-05,-0.0009424778,-0.0337,0.2463,9.8034,Walking_Idle
-0.05746084,0.24899697,9.998186,0.0011519173,3.4906585e-05,-0.0009424778,-0.0325,0.24749999,9.8034,Walking_Idle
-0.05746084,0.24899697,9.998186,0.0011519173,3.4906585e-05,-0.0009424778,-0.0325,0.24749999,9.8034,Walking_Idle
-0.05746084,0.24899697,9.998186,0.0011519173,3.4906585e-05,-0.0009424778,-0.030499998,0.24679999,9.8034,Walking_Idle
-0.05746084,0.24899697,9.998186,0.0011519173,3.4906585e-05,-0.0009424778,-0.030499998,0.24679999,9.8034,Walking_Idle
-0.05746084,0.24899697,9.998186,-0.0037175512,3.4906585e-05,0.00026179937,-0.0312,0.24479999,9.8035,Walking_Idle
-0.05746084,0.24899697,9.998186,-0.0037175512,3.4906585e-05,0.00026179937,-0.0312,0.24479999,9.8035,Walking_Idle
-0.05746084,0.24899697,9.998186,-0.0037175512,3.4906585e-05,0.00026179937,-0.0312,0.24479999,9.8035,Walking_Idle
-0.019153614,0.2873042,10.036493,-0.0037175512,3.4906585e-05,0.00026179937,-0.0334,0.24919999,9.8034,Walking_Idle
-0.019153614,0.2873042,10.036493,-0.0037175512,3.4906585e-05,0.00026179937,-0.0339,0.24859999,9.8034,Walking_Idle
-0.019153614,0.2873042,10.036493,-0.0037175512,3.4906585e-05,0.00026179937,-0.0339,0.24859999,9.8034,Walking_Idle
-0.019153614,0.2873042,10.036493,-0.0037175512,3.4906585e-05,0.00026179937,-0.0343,0.2463,9.8034,Walking_Idle
-0.019153614,0.2873042,10.036493,-0.0037175512,3.4906585e-05,0.00026179937,-0.0343,0.2463,9.8034,Walking_Idle
-0.019153614,0.2873042,10.036493,-0.0037175512,3.4906585e-05,0.00026179937,-0.0338,0.2483,9.8034,Walking_Idle
-0.019153614,0.2873042,10.036493,-0.0037175512,3.4906585e-05,0.00026179937,-0.0338,0.2483,9.8034,Walking_Idle
-0.019153614,0.2873042,10.036493,-0.0024958209,-0.0011693706,-0.0009424778,-0.0338,0.2483,9.8034,Walking_Idle
-0.019153614,0.2873042,10.036493,-0.0024958209,-0.0011693706,-0.0009424778,-0.0334,0.24689999,9.8034,Walking_Idle
-0.047884032,0.2681506,9.959879,-0.0024958209,-0.0011693706,-0.0009424778,-0.0334,0.24689999,9.8034,Walking_Idle
-0.047884032,0.2681506,9.959879,-0.0024958209,-0.0011693706,-0.0009424778,-0.034199998,0.24759999,9.8034,Walking_Idle
-0.047884032,0.2681506,9.959879,-0.0024958209,-0.0011693706,-0.0009424778,-0.034199998,0.24759999,9.8034,Walking_Idle
-0.047884032,0.2681506,9.959879,-0.0024958209,-0.0011693706,-0.0009424778,-0.0371,0.2497,9.8034,Walking_Idle
-0.047884032,0.2681506,9.959879,-0.0024958209,-0.0011693706,-0.0009424778,-0.0371,0.2497,9.8034,Walking_Idle
-0.047884032,0.2681506,9.959879,-0.0024958209,-0.0011693706,-0.0009424778,-0.0363,0.251,9.8033,Walking_Idle
-0.047884032,0.2681506,9.959879,-0.0024958209,-0.0011693706,-0.0009424778,-0.0363,0.251,9.8033,Walking_Idle
-0.047884032,0.2681506,9.959879,0.0084823,3.4906585e-05,-0.0009424778,-0.0332,0.2503,9.8033,Walking_Idle
-0.047884032,0.2681506,9.959879,0.0084823,3.4906585e-05,-0.0009424778,-0.0332,0.2503,9.8033,Walking_Idle
-0.047884032,0.2681506,9.959879,0.0084823,3.4906585e-05,-0.0009424778,-0.037,0.2505,9.8033,Walking_Idle
-0.11492168,0.2873042,9.873688,0.0084823,3.4906585e-05,-0.0009424778,-0.037,0.2505,9.8033,Walking_Idle
-0.11492168,0.2873042,9.873688,0.0084823,3.4906585e-05,-0.0009424778,-0.0422,0.25239998,9.8033,Walking_Idle
-0.11492168,0.2873042,9.873688,0.0084823,3.4906585e-05,-0.0009424778,-0.0422,0.25239998,9.8033,Walking_Idle
-0.11492168,0.2873042,9.873688,0.0084823,3.4906585e-05,-0.0009424778,-0.038599998,0.2514,9.8033,Walking_Idle
-0.11492168,0.2873042,9.873688,0.0084823,3.4906585e-05,-0.0009424778,-0.038599998,0.25149998,9.8033,Walking_Idle
-0.11492168,0.2873042,9.873688,0.0084823,3.4906585e-05,-0.0009424778,-0.038599998,0.25149998,9.8033,Walking_Idle
-0.11492168,0.2873042,9.873688,0.0084823,3.4906585e-05,-0.0009424778,-0.038599998,0.2516,9.8033,Walking_Idle
-0.11492168,0.2873042,9.873688,0.017034413,0.0049218284,0.00026179937,-0.038599998,0.2516,9.8033,Walking_Idle
-0.11492168,0.2873042,9.873688,0.017034413,0.0049218284,0.00026179937,-0.042799998,0.2534,9.8032,Walking_Idle
-0.11492168,0.2873042,9.873688,0.017034413,0.0049218284,0.00026179937,-0.042799998,0.2534,9.8032,Walking_Idle
-0.019153614,0.2777274,9.9790325,0.017034413,0.0049218284,0.00026179937,-0.04,0.255,9.8032,Walking_Idle
-0.019153614,0.2777274,9.9790325,0.017034413,0.0049218284,0.00026179937,-0.0407,0.2573,9.8031,Walking_Idle
-0.019153614,0.2777274,9.9790325,0.017034413,0.0049218284,0.00026179937,-0.0407,0.2573,9.8031,Walking_Idle
-0.019153614,0.2777274,9.9790325,0.017034413,0.0049218284,0.00026179937,-0.0422,0.2602,9.8031,Walking_Idle
-0.019153614,0.2777274,9.9790325,0.017034413,0.0049218284,0.00026179937,-0.0422,0.2602,9.8031,Walking_Idle
-0.019153614,0.2777274,9.9790325,0.017034413,0.0049218284,0.00026179937,-0.0411,0.26369998,9.8029995,Walking_Idle
-0.019153614,0.2777274,9.9790325,0.017034413,0.0049218284,0.00026179937,-0.0411,0.26369998,9.8029995,Walking_Idle
-0.019153614,0.2777274,9.9790325,0.009704031,0.0024783674,0.00026179937,-0.043399997,0.2652,9.802899,Walking_Idle
-0.019153614,0.2777274,9.9790325,0.009704031,0.0024783674,0.00026179937,-0.0455,0.26999998,9.8028,Walking_Idle
-0.076614454,0.30645782,9.902418,0.009704031,0.0024783674,0.00026179937,-0.0455,0.26999998,9.8028,Walking_Idle
-0.076614454,0.30645782,9.902418,0.009704031,0.0024783674,0.00026179937,-0.044099998,0.27249998,9.8027,Walking_Idle
-0.076614454,0.30645782,9.902418,0.009704031,0.0024783674,0.00026179937,-0.044099998,0.27249998,9.8027,Walking_Idle
-0.076614454,0.30645782,9.902418,0.009704031,0.0024783674,0.00026179937,-0.044499997,0.275,9.8026,Walking_Idle
-0.076614454,0.30645782,9.902418,0.009704031,0.0024783674,0.00026179937,-0.044499997,0.275,9.8026,Walking_Idle
-0.076614454,0.30645782,9.902418,0.009704031,0.0024783674,0.00026179937,-0.0473,0.27719998,9.8026,Walking_Idle
-0.076614454,0.30645782,9.902418,0.009704031,0.0024783674,0.00026179937,-0.0473,0.27719998,9.8026,Walking_Idle
-0.076614454,0.30645782,9.902418,0.0048171086,3.4906585e-05,0.00026179937,-0.0473,0.27719998,9.8026,Walking_Idle
-0.076614454,0.30645782,9.902418,0.0048171086,3.4906585e-05,0.00026179937,-0.044099998,0.2801,9.8025,Walking_Idle
-0.076614454,0.30645782,9.902418,0.0048171086,3.4906585e-05,0.00026179937,-0.044099998,0.2801,9.8025,Walking_Idle
-0.06703765,0.30645782,9.883265,0.0048171086,3.4906585e-05,0.00026179937,-0.044499997,0.2819,9.8024,Walking_Idle
-0.06703765,0.30645782,9.883265,0.0048171086,3.4906585e-05,0.00026179937,-0.0473,0.2861,9.8022995,Walking_Idle
-0.06703765,0.30645782,9.883265,0.0048171086,3.4906585e-05,0.00026179937,-0.0473,0.2861,9.8022995,Walking_Idle
-0.06703765,0.30645782,9.883265,0.0048171086,3.4906585e-05,0.00026179937,-0.0466,0.2882,9.8022995,Walking_Idle
-0.06703765,0.30645782,9.883265,0.0048171086,3.4906585e-05,0.00026179937,-0.0466,0.2882,9.8022995,Walking_Idle
-0.06703765,0.30645782,9.883265,0.0048171086,3.4906585e-05,0.00026179937,-0.0468,0.28779998,9.8022995,Walking_Idle
-0.06703765,0.30645782,9.883265,0.0048171086,3.4906585e-05,0.00026179937,-0.0468,0.28779998,9.8022995,Walking_Idle
-0.06703765,0.30645782,9.883265,0.0023736479,3.4906585e-05,0.00026179937,-0.047799997,0.2914,9.802199,Walking_Idle
-0.06703765,0.30645782,9.883265,0.0023736479,3.4906585e-05,0.00026179937,-0.047799997,0.2914,9.802199,Walking_Idle
-0.08619126,0.31603462,9.873688,0.0023736479,3.4906585e-05,0.00026179937,-0.047799997,0.2914,9.802199,Walking_Idle
-0.08619126,0.31603462,9.873688,0.0023736479,3.4906585e-05,0.00026179937,-0.048699997,0.2907,9.802199,Walking_Idle
-0.08619126,0.31603462,9.873688,0.0023736479,3.4906585e-05,0.00026179937,-0.048699997,0.2907,9.802199,Walking_Idle
-0.08619126,0.31603462,9.873688,0.0023736479,3.4906585e-05,0.00026179937,-0.047799997,0.2924,9.8021,Walking_Idle
-0.08619126,0.31603462,9.873688,0.0023736479,3.4906585e-05,0.00026179937,-0.0479,0.2916,9.8021,Walking_Idle
-0.08619126,0.31603462,9.873688,0.0023736479,3.4906585e-05,0.00026179937,-0.0479,0.2916,9.8021,Walking_Idle
-0.08619126,0.31603462,9.873688,0.0023736479,3.4906585e-05,0.00026179937,-0.0488,0.2949,9.802,Walking_Idle
-0.08619126,0.31603462,9.873688,0.0011519173,-0.0011693706,0.00026179937,-0.0488,0.2979,9.802,Walking_Idle
-0.08619126,0.31603462,9.873688,0.0011519173,-0.0011693706,0.00026179937,-0.0488,0.2979,9.802,Walking_Idle
-0.08619126,0.31603462,9.873688,0.0011519173,-0.0011693706,0.00026179937,-0.048699997,0.299,9.8019,Walking_Idle
-0.06703765,0.33518824,9.892841,0.0011519173,-0.0011693706,0.00026179937,-0.048699997,0.299,9.8019,Walking_Idle
-0.06703765,0.33518824,9.892841,0.0011519173,-0.0011693706,0.00026179937,-0.0495,0.30089998,9.8019,Walking_Idle
-0.06703765,0.33518824,9.892841,0.0011519173,-0.0011693706,0.00026179937,-0.0495,0.30089998,9.8019,Walking_Idle
-0.06703765,0.33518824,9.892841,0.0011519173,-0.0011693706,0.00026179937,-0.0495,0.30089998,9.8019,Walking_Idle
-0.06703765,0.33518824,9.892841,0.0011519173,-0.0011693706,0.00026179937,-0.0503,0.3017,9.8018,Walking_Idle
-0.06703765,0.33518824,9.892841,0.0011519173,-0.0011693706,0.00026179937,-0.0503,0.3017,9.8018,Walking_Idle
-0.06703765,0.33518824,9.892841,0.0011519173,-0.0011693706,0.00026179937,-0.0493,0.30249998,9.8018,Walking_Idle
-0.06703765,0.33518824,9.892841,-5.235988e-05,-0.0011693706,0.00026179937,-0.0493,0.30249998,9.8018,Walking_Idle
-0.06703765,0.33518824,9.892841,-5.235988e-05,-0.0011693706,0.00026179937,-0.0492,0.3032,9.8018,Walking_Idle
-0.06703765,0.33518824,9.892841,-5.235988e-05,-0.0011693706,0.00026179937,-0.0492,0.3032,9.8018,Walking_Idle
-0.076614454,0.32561144,9.892841,-5.235988e-05,-0.0011693706,0.00026179937,-0.0508,0.3055,9.8017,Walking_Idle
-0.076614454,0.32561144,9.892841,-5.235988e-05,-0.0011693706,0.00026179937,-0.0506,0.3051,9.8017,Walking_Idle
-0.076614454,0.32561144,9.892841,-5.235988e-05,-0.0011693706,0.00026179937,-0.0506,0.3051,9.8017,Walking_Idle
-0.076614454,0.32561144,9.892841,-5.235988e-05,-0.0011693706,0.00026179937,-0.0521,0.3065,9.8017,Walking_Idle
-0.076614454,0.32561144,9.892841,-5.235988e-05,-0.0011693706,0.00026179937,-0.0521,0.3065,9.8017,Walking_Idle
-0.076614454,0.32561144,9.892841,-5.235988e-05,-0.0011693706,0.00026179937,-0.051799998,0.3067,9.8017,Walking_Idle
-0.076614454,0.32561144,9.892841,-5.235988e-05,-0.0011693706,0.00026179937,-0.051799998,0.3067,9.8017,Walking_Idle
-0.076614454,0.32561144,9.892841,-0.0012740904,3.4906585e-05,0.00026179937,-0.053099997,0.30949998,9.8015995,Walking_Idle
-0.076614454,0.32561144,9.892841,-0.0012740904,3.4906585e-05,0.00026179937,-0.052699998,0.30879998,9.8015995,Walking_Idle
-0.06703765,0.31603462,9.921572,-0.0012740904,3.4906585e-05,0.00026179937,-0.052699998,0.30879998,9.8015995,Walking_Idle
-0.06703765,0.31603462,9.921572,-0.0012740904,3.4906585e-05,0.00026179937,-0.050699998,0.31219998,9.801499,Walking_Idle
-0.06703765,0.31603462,9.921572,-0.0012740904,3.4906585e-05,0.00026179937,-0.050699998,0.31219998,9.801499,Walking_Idle
-0.06703765,0.31603462,9.921572,-0.0012740904,3.4906585e-05,0.00026179937,-0.0513,0.3111,9.801499,Walking_Idle
-0.06703765,0.31603462,9.921572,-0.0012740904,3.4906585e-05,0.00026179937,-0.0513,0.3111,9.801499,Walking_Idle
-0.06703765,0.31603462,9.921572,-0.0012740904,3.4906585e-05,0.00026179937,-0.052699998,0.3109,9.801499,Walking_Idle
-0.06703765,0.31603462,9.921572,-0.0012740904,3.4906585e-05,0.00026179937,-0.052699998,0.3109,9.801499,Walking_Idle
-0.06703765,0.31603462,9.921572,-5.235988e-05,-0.0011693706,0.00026179937,-0.0523,0.3116,9.801499,Walking_Idle
-0.06703765,0.31603462,9.921572,-5.235988e-05,-0.0011693706,0.00026179937,-0.0523,0.3116,9.801499,Walking_Idle
-0.06703765,0.31603462,9.921572,-5.235988e-05,-0.0011693706,0.00026179937,-0.051999997,0.3114,9.801499,Walking_Idle
-0.038307227,0.33518824,9.988609,-5.235988e-05,-0.0011693706,0.00026179937,-0.051999997,0.3114,9.801499,Walking_Idle
-0.038307227,0.33518824,9.988609,-5.235988e-05,-0.0011693706,0.00026179937,-0.051999997,0.3114,9.801499,Walking_Idle
-0.038307227,0.33518824,9.988609,-5.235988e-05,-0.0011693706,0.00026179937,-0.0508,0.3144,9.8014,Walking_Idle
-0.038307227,0.33518824,9.988609,-5.235988e-05,-0.0011693706,0.00026179937,-0.0508,0.3144,9.8014,Walking_Idle
-0.038307227,0.33518824,9.988609,-5.235988e-05,-0.0011693706,0.00026179937,-0.049799997,0.313,9.801499,Walking_Idle
-0.038307227,0.33518824,9.988609,-5.235988e-05,-0.0011693706,0.00026179937,-0.050499998,0.3135,9.801499,Walking_Idle
-0.038307227,0.33518824,9.988609,-5.235988e-05,-0.0011693706,0.00026179937,-0.050499998,0.3135,9.801499,Walking_Idle
